State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Grid_Name,Part_Grid_Name,Part_Grid_Split_Count,Grid_Population,Grid_Households,Part_Grid_Population,Part_Grid_Households,ESI_Value,ESI_Segment
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Jogeshwari West,Prathmesh   Complex,1139,Mum_02073,Mum_02073_1139,2,1877,431,442,102,100000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Azad Nagar,863,Mum_02076,Mum_02076_863,1,3051,701,298,69,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,Mum_02108,Mum_02108_254,1,2019,422,589,123,350000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Reclamation,1077,Mum_02111,Mum_02111_1077,1,2285,474,1002,208,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,Mum_02256,Mum_02256_254,1,1612,344,466,98,239000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02258,Mum_02258_1468,1,3214,671,2401,501,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,Mum_02258,Mum_02258_254,1,3214,671,813,170,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Shastri Nagar,1112,Mum_02072,Mum_02072_1112,1,4892,1120,2118,485,118000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Mum_02073,Mum_02073_1281,2,1877,431,1153,264,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1087,Mum_02074,Mum_02074_1087,1,2073,475,819,188,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,Mum_02075,Mum_02075_287,1,2439,559,950,218,244000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Mum_02071,Mum_02071_1281,3,4614,1036,591,136,29000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1087,Mum_02075,Mum_02075_1087,1,2439,559,196,45,146000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Suburbia Mall,1467,Mum_02107,Mum_02107_1467,2,4034,884,461,118,247000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_02108,Mum_02108_1446,2,2019,422,1430,299,350000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02109,Mum_02109_1468,1,3303,687,1615,337,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02110,Mum_02110_1468,1,9142,1890,564,117,35000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Mum_02259,Mum_02259_1468,2,4249,879,4249,879,35000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01512,Mum_01512_991,1,2590,594,364,84,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01513,Mum_01513_1351,1,4431,1014,1449,332,140000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indira Nagar,   Four Bungalows",662,Mum_01523,Mum_01523_662,1,3033,754,2099,521,148000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Mum_01525,Mum_01525_269,1,1802,449,242,61,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Andheri West,Kapaswadi,621,Mum_01525,Mum_01525_621,1,1802,449,1560,388,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Ambedkar   Colony,268,Mum_01545,Mum_01545_268,1,2477,632,1437,366,182000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01545,Mum_01545_894,1,2477,632,165,43,222000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01547,Mum_01547_1443,1,1712,436,1712,436,224000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01549,Mum_01549_1443,1,2115,539,2115,539,286000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01554,Mum_01554_1285,1,2744,713,2744,713,241000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01648,Mum_01648_1177,3,911,210,626,144,202000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01651,Mum_01651_991,1,4811,1101,600,138,168000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indian Oil   Nagar, D N Nagar",72,Mum_01660,Mum_01660_72,1,2035,499,1160,288,178000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01689,Mum_01689_1449,1,1635,418,943,241,349000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01790,Mum_01790_1177,1,2173,498,1667,382,136000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01791,Mum_01791_1177,1,3162,724,1938,444,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Azad Nagar,863,Mum_01800,Mum_01800_863,1,7718,1765,1744,399,199000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Mum_01801,Mum_01801_99,1,2066,474,452,104,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Mum_01803,Mum_01803_570,2,1006,231,1006,231,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01830,Mum_01830_1449,1,2560,651,1758,447,287000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01928,Mum_01928_1019,1,1979,450,972,221,60000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01929,Mum_01929_1019,2,3890,890,3890,890,96000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Kadam Nagar,61,Mum_01931,Mum_01931_61,1,3176,728,900,206,64000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_01969,Mum_01969_1446,1,3560,865,372,78,307000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Mum_01969,Mum_01969_1450,1,3560,865,526,110,307000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_01971,Mum_01971_1446,1,6151,1273,315,66,286000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_01972,Mum_01972_993,1,9196,1901,8544,1766,55000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Suburbia Mall,1467,Mum_02106,Mum_02106_1467,1,2992,699,444,113,238000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_02109,Mum_02109_1446,1,3303,687,311,65,245000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Jaibharat   Society,784,Mum_02256,Mum_02256_784,1,1612,344,540,119,198000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400104,Goregaon West,Bhagat   Singh Nagar,959,Mum_01928,Mum_01928_959,1,1979,450,1007,229,25000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Jeevan Nagar,   Azad Nagar",244,Mum_01937,Mum_01937_244,1,1908,437,879,201,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01968,Mum_01968_1449,2,2486,633,1454,370,237000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01411,Mum_01411_1466,1,2825,720,1530,390,303000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01415,Mum_01415_1392,3,2364,614,2364,614,245000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01416,Mum_01416_1392,2,2215,576,2215,576,251000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Mum_01515,Mum_01515_656,1,4463,1022,2364,541,246000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Mum_01518,Mum_01518_1183,1,2467,565,2467,565,207000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Mum_01519,Mum_01519_1064,1,2198,503,1460,334,170000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Manish Nagar,   Four Bungalows",636,Mum_01521,Mum_01521_636,1,1783,443,1783,443,171000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,Mum_01522,Mum_01522_257,1,2042,507,423,105,175000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,Mum_01524,Mum_01524_123,1,1679,418,393,98,162000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ganesh Nagar,   D N Nagar",3,Mum_01524,Mum_01524_3,1,1679,418,216,54,25000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01546,Mum_01546_1443,1,3249,829,547,140,277000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01551,Mum_01551_1452,1,3324,848,1736,443,265000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01556,Mum_01556_1392,2,2866,745,728,189,242000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01649,Mum_01649_991,1,2662,610,732,168,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01650,Mum_01650_991,1,3162,724,865,198,182000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New LIC Colony,   D N Nagar",43,Mum_01660,Mum_01660_43,1,2035,499,214,54,85000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Mum_01661,Mum_01661_410,1,1426,342,254,59,195000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Mum_01661,Mum_01661_570,1,1426,342,217,50,195000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01690,Mum_01690_1448,1,2175,545,215,45,328000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01690,Mum_01690_1466,1,2175,545,266,68,216000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01691,Mum_01691_1452,1,1351,330,1032,263,278000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01797,Mum_01797_1057,1,186,43,186,43,206000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Munshi Nagar,1242,Mum_01802,Mum_01802_1242,1,5148,1180,403,93,181000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Mum_01831,Mum_01831_1450,1,5266,1267,1266,265,320000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01833,Mum_01833_1448,1,2889,683,406,85,310000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Reclamation,1077,Mum_01835,Mum_01835_1077,1,363,84,215,45,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Jeet Nagar,   Versova",1056,Mum_00844,Mum_00844_1056,1,2111,524,1112,276,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Mum_00932,Mum_00932_1150,1,1577,392,1577,392,110000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Mum_00933,Mum_00933_1150,1,1554,387,288,72,184000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00933,Mum_00933_1346,1,1554,387,1266,315,184000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Seven Bunglow,875,Mum_01136,Mum_01136_875,1,2107,523,2107,523,256000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01137,Mum_01137_1162,1,1861,463,434,108,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01152,Mum_01152_1392,2,112,30,112,30,291000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01250,Mum_01250_1427,1,3037,696,256,59,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01274,Mum_01274_1452,1,3462,883,1625,414,278000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01275,Mum_01275_1452,1,1296,332,323,83,298000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01377,Mum_01377_1057,1,3161,724,343,79,138000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01379,Mum_01379_1057,1,1453,333,465,107,146000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01379,Mum_01379_1427,2,1453,333,988,226,206000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Mum_01382,Mum_01382_1064,1,2933,692,795,182,174000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01383,Mum_01383_939,1,1817,452,875,218,250000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01386,Mum_01386_1162,2,749,186,749,186,174000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,Mum_01405,Mum_01405_309,1,1701,434,1068,272,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Mum_01406,Mum_01406_749,1,2276,581,92,24,272000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,Mum_01408,Mum_01408_306,1,1716,439,173,45,280000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,"Railway Colony,   Shirley",169,Mum_01409,Mum_01409_169,1,1908,488,237,61,65000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Mum_01373,Mum_01373_617,1,4134,946,3891,890,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01375,Mum_01375_1351,1,3161,723,3161,723,139000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01378,Mum_01378_1427,1,4342,994,2900,664,204000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Mum_01382,Mum_01382_872,1,2933,692,1110,254,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indira Nagar,   Four Bungalows",662,Mum_01384,Mum_01384_662,1,1822,454,676,168,213000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01384,Mum_01384_939,1,1822,454,263,66,201000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Kapaswadi,621,Mum_01387,Mum_01387_621,2,46,11,46,11,259000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Mum_01405,Mum_01405_749,1,1701,434,535,137,219000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,Mum_01407,Mum_01407_306,1,2318,591,864,220,225000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01408,Mum_01408_1443,1,1716,439,857,219,344000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01413,Mum_01413_1452,1,1339,344,867,221,255000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Mum_01512,Mum_01512_885,1,2590,594,421,97,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01514,Mum_01514_1351,1,3163,724,1917,439,141000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01515,Mum_01515_1057,1,4463,1022,1300,298,136000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Mum_01519,Mum_01519_1183,1,2198,503,738,169,164000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Mum_01520,Mum_01520_1064,1,2524,608,1004,230,170000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Mum_01524,Mum_01524_269,2,1679,418,937,233,318000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01548,Mum_01548_1443,1,2732,696,2732,696,268000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01648,Mum_01648_991,1,911,210,285,66,202000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01650,Mum_01650_1177,1,3162,724,2297,526,182000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01655,Mum_01655_1057,1,3972,910,2673,612,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Mum_01657,Mum_01657_1183,1,1328,304,1328,304,203000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Mum_01663,Mum_01663_269,1,1225,300,411,102,229000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Mum_01664,Mum_01664_269,1,734,183,570,142,282000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01686,Mum_01686_1443,1,1990,508,642,164,223000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01688,Mum_01688_1443,1,1841,470,542,139,227000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Mum_01691,Mum_01691_1448,1,1351,330,319,67,272000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Mum_01695,Mum_01695_608,1,775,202,775,202,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400104,Goregaon West,Bhagat   Singh Nagar,959,Mum_01789,Mum_01789_959,1,3931,891,3931,891,25000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01791,Mum_01791_1019,1,3162,724,1224,280,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Mum_01793,Mum_01793_1082,1,3686,844,3475,795,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Mum_01802,Mum_01802_410,1,5148,1180,4099,938,158000,"1,20,000-1,60,000"
